customerID,Churn,ChurnProbability,RiskCategory,MonthlyCharges,TotalCharges,RevenueAtRisk,Contract,tenure,TenureGroup,CustomerValueGroup,Segment,NumServices,InternetService
4732-RRJZC,No,0.128,Low Risk,20.25,144.35,2.59,Month-to-month,7,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
9499-XPZXM,No,0.0055,Low Risk,64.75,4804.75,0.35,Two year,72,49+ months,High Value,High Value / Low Risk,6,DSL
4338-EYCER,No,0.2332,Low Risk,54.6,1125.2,12.73,Month-to-month,21,13-24 months,Medium Value,Low-Med Value / Low Risk,3,DSL
3007-FDPEA,No,0.2301,Low Risk,20.7,39.85,4.76,Month-to-month,2,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
6350-XFYGW,No,0.794,Critical Risk,94.75,422.4,75.23,Month-to-month,4,0-12 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
4290-BSXUX,Yes,0.5917,High Risk,79.65,251.75,47.13,Month-to-month,3,0-12 months,Low Value,Low-Med Value / High Risk,4,Fiber optic
8513-OLYGY,No,0.0379,Low Risk,115.8,8332.15,4.38,Two year,72,49+ months,High Value,High Value / Low Risk,9,Fiber optic
0311-QYWSS,No,0.3664,Medium Risk,49.45,314.6,18.12,Month-to-month,6,0-12 months,Low Value,Low-Med Value / Low Risk,3,DSL
8705-DWKTI,No,0.2769,Medium Risk,83.8,4331.4,23.2,Month-to-month,52,49+ months,High Value,High Value / Low Risk,4,Fiber optic
8755-IWJHN,No,0.2557,Medium Risk,95.35,6382.0,24.38,Month-to-month,69,49+ months,High Value,High Value / Low Risk,6,Fiber optic
0325-XBFAC,Yes,0.7455,High Risk,94.7,740.3,70.6,Month-to-month,8,0-12 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
4480-QQRHC,No,0.5888,High Risk,74.05,600.15,43.6,Month-to-month,8,0-12 months,Medium Value,Low-Med Value / High Risk,3,Fiber optic
0929-PECLO,No,0.308,Medium Risk,89.6,5538.8,27.6,Month-to-month,63,49+ months,High Value,High Value / Low Risk,5,Fiber optic
3680-CTHUH,No,0.1244,Low Risk,116.6,7049.5,14.51,One year,60,49+ months,High Value,High Value / Low Risk,9,Fiber optic
1202-KKGFU,No,0.1339,Low Risk,54.2,690.5,7.26,Month-to-month,12,0-12 months,Medium Value,Low-Med Value / Low Risk,4,DSL
6112-KTHFQ,No,0.1648,Low Risk,19.3,279.3,3.18,Month-to-month,13,13-24 months,Low Value,Low-Med Value / Low Risk,1,No
1852-XEMDW,No,0.1526,Low Risk,65.05,1427.55,9.93,Month-to-month,22,13-24 months,Medium Value,Low-Med Value / Low Risk,6,DSL
2462-XIIJB,Yes,0.7643,Critical Risk,92.5,452.7,70.69,Month-to-month,5,0-12 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
4760-XOHVN,Yes,0.1615,Low Risk,19.45,19.45,3.14,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
1820-DJFPH,No,0.0036,Low Risk,24.05,1709.15,0.09,Two year,72,49+ months,Medium Value,Low-Med Value / Low Risk,2,No
9426-SXNHE,No,0.1766,Low Risk,18.75,53.15,3.31,Month-to-month,2,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
9068-FHQHD,No,0.0076,Low Risk,20.15,777.35,0.15,Two year,40,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
1269-FOYWN,No,0.0122,Low Risk,20.0,860.85,0.24,One year,44,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
9470-YFUYI,No,0.0176,Low Risk,71.0,5012.1,1.25,One year,71,49+ months,High Value,High Value / Low Risk,6,DSL
7817-BOQPW,Yes,0.7503,Critical Risk,75.55,166.3,56.69,Month-to-month,2,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
7402-EYFXX,No,0.7376,High Risk,93.6,2404.1,69.04,Month-to-month,26,25-48 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
1853-UDXBW,Yes,0.6614,High Risk,70.0,70.0,46.3,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,2,Fiber optic
9895-VFOXH,No,0.4865,Medium Risk,24.4,24.4,11.87,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,1,DSL
5458-CQJTA,Yes,0.0128,Low Risk,74.8,4820.15,0.95,Two year,65,49+ months,High Value,High Value / Low Risk,6,DSL
1230-QAJDW,No,0.4576,Medium Risk,65.25,209.9,29.86,Month-to-month,3,0-12 months,Low Value,Low-Med Value / Low Risk,5,DSL
5701-ZIKJE,No,0.2501,Medium Risk,50.55,610.75,12.64,Month-to-month,13,13-24 months,Medium Value,Low-Med Value / Low Risk,3,DSL
5219-YIPTK,Yes,0.6299,High Risk,104.4,3409.6,65.76,Month-to-month,33,25-48 months,Medium Value,Low-Med Value / High Risk,7,Fiber optic
5032-MIYKT,No,0.6293,High Risk,70.7,70.7,44.49,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,2,Fiber optic
7396-VJUZB,No,0.2815,Medium Risk,45.25,155.35,12.74,Month-to-month,4,0-12 months,Low Value,Low-Med Value / Low Risk,2,DSL
9717-QEBGU,No,0.6975,High Risk,70.3,144.0,49.03,Month-to-month,2,0-12 months,Low Value,Low-Med Value / High Risk,2,Fiber optic
5172-RKOCB,No,0.0523,Low Risk,108.95,7875.0,5.7,Two year,72,49+ months,High Value,High Value / Low Risk,8,Fiber optic
6509-TSGWN,No,0.046,Low Risk,26.45,911.6,1.22,Month-to-month,37,25-48 months,Medium Value,Low-Med Value / Low Risk,2,No
3540-RZJYU,Yes,0.455,Medium Risk,86.2,1270.2,39.22,Month-to-month,15,13-24 months,Medium Value,Low-Med Value / Low Risk,4,Fiber optic
3178-CIFOT,No,0.0527,Low Risk,19.65,478.1,1.04,One year,23,13-24 months,Medium Value,Low-Med Value / Low Risk,1,No
2091-MJTFX,Yes,0.1887,Low Risk,51.2,1561.5,9.66,Month-to-month,30,25-48 months,Medium Value,Low-Med Value / Low Risk,4,DSL
4530-NDRKU,No,0.0273,Low Risk,19.05,761.85,0.52,One year,42,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
5985-TBABQ,No,0.1118,Low Risk,74.75,2282.95,8.36,One year,32,25-48 months,Medium Value,Low-Med Value / Low Risk,6,DSL
9800-ONTFE,No,0.4565,Medium Risk,75.8,1615.1,34.61,Month-to-month,22,13-24 months,Medium Value,Low-Med Value / Low Risk,3,Fiber optic
6743-HHQPF,No,0.1669,Low Risk,25.1,1097.15,4.19,Month-to-month,42,25-48 months,Medium Value,Low-Med Value / Low Risk,1,DSL
8455-HIRAQ,No,0.2905,Medium Risk,44.45,369.3,12.91,Month-to-month,8,0-12 months,Low Value,Low-Med Value / Low Risk,2,DSL
6616-AALSR,No,0.0725,Low Risk,104.3,6725.3,7.56,Two year,65,49+ months,High Value,High Value / Low Risk,7,Fiber optic
0883-EIBTI,Yes,0.1838,Low Risk,19.5,31.55,3.58,Month-to-month,2,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
9415-ZNBSX,No,0.0147,Low Risk,89.0,6293.2,1.31,Two year,70,49+ months,High Value,High Value / Low Risk,9,DSL
4018-KJYUY,No,0.0605,Low Risk,20.15,432.5,1.22,Month-to-month,22,13-24 months,Medium Value,Low-Med Value / Low Risk,1,No
0722-TROQR,Yes,0.7669,Critical Risk,74.9,321.75,57.44,Month-to-month,4,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
7571-YXDAD,Yes,0.5796,High Risk,74.9,147.15,43.41,Month-to-month,2,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
3884-UEBXB,No,0.0061,Low Risk,36.15,2434.45,0.22,Two year,67,49+ months,Medium Value,Low-Med Value / Low Risk,3,DSL
8780-RSYYU,No,0.0927,Low Risk,19.2,532.1,1.78,Month-to-month,25,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
5537-UXXVS,No,0.0852,Low Risk,19.25,375.25,1.64,Month-to-month,20,13-24 months,Low Value,Low-Med Value / Low Risk,1,No
1791-PQHBB,No,0.3012,Medium Risk,61.2,125.95,18.43,Month-to-month,2,0-12 months,Low Value,Low-Med Value / Low Risk,4,DSL
8701-DGLVH,No,0.0062,Low Risk,20.45,1042.65,0.13,Two year,51,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
8741-LQOBK,No,0.0536,Low Risk,35.05,1620.25,1.88,Month-to-month,46,25-48 months,Medium Value,Low-Med Value / Low Risk,3,DSL
3393-FMZPV,Yes,0.6703,High Risk,100.25,2387.75,67.19,Month-to-month,25,25-48 months,Medium Value,Low-Med Value / High Risk,6,Fiber optic
8082-GHXOP,No,0.2178,Low Risk,44.0,659.35,9.58,Month-to-month,13,13-24 months,Medium Value,Low-Med Value / Low Risk,2,DSL
6402-ZFPPI,Yes,0.5554,High Risk,102.8,2660.2,57.1,Month-to-month,25,25-48 months,Medium Value,Low-Med Value / High Risk,7,Fiber optic
0980-FEXWF,No,0.0735,Low Risk,50.35,1285.8,3.7,One year,26,25-48 months,Medium Value,Low-Med Value / Low Risk,3,DSL
7486-KSRVI,Yes,0.3427,Medium Risk,100.0,4211.55,34.27,One year,43,25-48 months,High Value,High Value / Low Risk,6,Fiber optic
3011-WQKSZ,No,0.1403,Low Risk,20.0,377.55,2.81,Month-to-month,19,13-24 months,Low Value,Low-Med Value / Low Risk,1,No
8443-WVPSS,Yes,0.6315,High Risk,99.85,990.9,63.06,Month-to-month,10,0-12 months,Medium Value,Low-Med Value / High Risk,6,Fiber optic
3006-XIMLN,Yes,0.7241,High Risk,94.2,193.8,68.21,Month-to-month,2,0-12 months,Low Value,Low-Med Value / High Risk,5,Fiber optic
8218-FFJDS,No,0.0158,Low Risk,86.4,6058.95,1.36,Two year,72,49+ months,High Value,High Value / Low Risk,8,DSL
1986-PHGZF,No,0.2433,Low Risk,58.4,964.9,14.21,Month-to-month,18,13-24 months,Medium Value,Low-Med Value / Low Risk,5,DSL
9965-YOKZB,Yes,0.7863,Critical Risk,83.85,790.15,65.93,Month-to-month,9,0-12 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
0504-HHAPI,Yes,0.4833,Medium Risk,88.3,2467.75,42.67,Month-to-month,27,25-48 months,Medium Value,Low-Med Value / Low Risk,5,Fiber optic
9360-OMDZZ,No,0.7238,High Risk,94.1,2322.85,68.11,Month-to-month,24,13-24 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
6305-YLBMM,Yes,0.1055,Low Risk,104.05,7262.0,10.98,One year,69,49+ months,High Value,High Value / Low Risk,7,Fiber optic
0345-XMMUG,No,0.1295,Low Risk,108.9,4854.3,14.1,Two year,46,25-48 months,High Value,High Value / Low Risk,8,Fiber optic
8024-XNAFQ,No,0.0427,Low Risk,107.4,7748.75,4.59,Two year,72,49+ months,High Value,High Value / Low Risk,8,Fiber optic
3647-GMGDH,Yes,0.5588,High Risk,94.7,1914.9,52.92,Month-to-month,22,13-24 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
2988-GBIVW,No,0.2777,Medium Risk,90.85,6470.1,25.23,Month-to-month,70,49+ months,High Value,High Value / Low Risk,5,Fiber optic
2832-SCUCO,No,0.2351,Low Risk,19.9,57.4,4.68,Month-to-month,2,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
7036-ZZKBD,No,0.1662,Low Risk,66.4,2019.8,11.04,Month-to-month,31,25-48 months,Medium Value,Low-Med Value / Low Risk,5,DSL
3791-LGQCY,Yes,0.4516,Medium Risk,100.65,5688.05,45.45,Month-to-month,56,49+ months,High Value,High Value / Low Risk,6,Fiber optic
0265-PSUAE,No,0.3608,Medium Risk,100.7,1522.7,36.34,Month-to-month,16,13-24 months,Medium Value,Low-Med Value / Low Risk,6,Fiber optic
0463-TXOAK,No,0.006,Low Risk,25.6,1334.5,0.15,Two year,52,49+ months,Medium Value,Low-Med Value / Low Risk,2,No
0594-UFTUL,No,0.139,Low Risk,19.85,252.0,2.76,Month-to-month,13,13-24 months,Low Value,Low-Med Value / Low Risk,1,No
9509-MPYOD,No,0.0233,Low Risk,20.75,700.45,0.48,One year,35,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
9128-CPXKI,No,0.1068,Low Risk,95.8,5655.45,10.23,Two year,59,49+ months,High Value,High Value / Low Risk,5,Fiber optic
0129-KPTWJ,No,0.3148,Medium Risk,94.65,6747.35,29.8,Month-to-month,72,49+ months,High Value,High Value / Low Risk,5,Fiber optic
8166-ZZTFS,Yes,0.0435,Low Risk,80.55,5265.1,3.5,Two year,66,49+ months,High Value,High Value / Low Risk,7,DSL
5855-EIBDE,No,0.0452,Low Risk,106.65,5174.35,4.82,Two year,49,49+ months,High Value,High Value / Low Risk,8,Fiber optic
5365-LLFYV,No,0.425,Medium Risk,45.85,105.6,19.48,Month-to-month,2,0-12 months,Low Value,Low-Med Value / Low Risk,2,DSL
5956-YHHRX,No,0.7361,High Risk,104.35,2271.85,76.81,Month-to-month,21,13-24 months,Medium Value,Low-Med Value / High Risk,7,Fiber optic
6008-NAIXK,No,0.1517,Low Risk,55.45,2966.95,8.41,One year,54,49+ months,Medium Value,Low-Med Value / Low Risk,5,DSL
2956-GGUCQ,Yes,0.5347,High Risk,78.85,1772.25,42.16,Month-to-month,24,13-24 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
1928-BXYIV,No,0.3492,Medium Risk,61.15,61.15,21.35,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,5,DSL
5760-FXFVO,No,0.5332,High Risk,78.95,494.95,42.1,Month-to-month,6,0-12 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
6595-COKXZ,Yes,0.4402,Medium Risk,44.45,44.45,19.56,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,2,DSL
0961-ZWLVI,No,0.1673,Low Risk,109.2,5290.45,18.27,One year,49,49+ months,High Value,High Value / Low Risk,8,Fiber optic
5181-OABFK,No,0.01,Low Risk,61.3,3346.8,0.61,Two year,56,49+ months,Medium Value,Low-Med Value / Low Risk,5,DSL
4007-NHVHI,No,0.3215,Medium Risk,96.85,5219.65,31.14,Month-to-month,56,49+ months,High Value,High Value / Low Risk,6,Fiber optic
7816-VGHTO,No,0.0823,Low Risk,40.55,217.5,3.34,Two year,6,0-12 months,Low Value,Low-Med Value / Low Risk,4,DSL
5871-DGTXZ,No,0.0275,Low Risk,19.8,607.7,0.54,One year,32,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
7550-WIQVA,No,0.2371,Low Risk,108.25,5431.4,25.67,One year,50,49+ months,High Value,High Value / Low Risk,8,Fiber optic
7544-ZVIKX,No,0.164,Low Risk,105.05,6004.85,17.23,One year,58,49+ months,High Value,High Value / Low Risk,7,Fiber optic
0016-QLJIS,No,0.0183,Low Risk,90.45,5957.9,1.65,Two year,65,49+ months,High Value,High Value / Low Risk,9,DSL
7508-DQAKK,No,0.0203,Low Risk,86.4,5442.05,1.75,Two year,64,49+ months,High Value,High Value / Low Risk,9,DSL
5176-OLSKT,No,0.009,Low Risk,66.9,4370.25,0.6,Two year,66,49+ months,High Value,High Value / Low Risk,6,DSL
9356-AXGMP,No,0.3088,Medium Risk,110.7,4428.6,34.19,One year,38,25-48 months,High Value,High Value / Low Risk,8,Fiber optic
3556-BVQGL,No,0.0672,Low Risk,20.0,416.45,1.34,One year,20,13-24 months,Medium Value,Low-Med Value / Low Risk,1,No
0362-ZBZWJ,Yes,0.5717,High Risk,84.9,3067.2,48.53,Month-to-month,36,25-48 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
8979-CAMGB,No,0.2036,Low Risk,102.1,6688.1,20.78,One year,64,49+ months,High Value,High Value / Low Risk,7,Fiber optic
4211-MMAZN,Yes,0.1923,Low Risk,20.25,20.25,3.89,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
7581-EBBOU,No,0.0302,Low Risk,70.15,4224.7,2.12,One year,60,49+ months,High Value,High Value / Low Risk,6,DSL
4274-OWWYO,Yes,0.6705,High Risk,74.35,74.35,49.85,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
5073-RZGBK,No,0.0353,Low Risk,80.05,4042.2,2.83,One year,50,49+ months,High Value,High Value / Low Risk,8,DSL
1541-ETJZO,Yes,0.3172,Medium Risk,62.05,62.05,19.68,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,5,DSL
2192-CKRLV,No,0.0198,Low Risk,49.2,3580.95,0.97,Two year,72,49+ months,Medium Value,Low-Med Value / Low Risk,5,DSL
3154-HMWUU,No,0.0056,Low Risk,20.5,1198.8,0.11,Two year,60,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
6119-SPUDB,No,0.0166,Low Risk,38.25,1755.35,0.63,Two year,46,25-48 months,Medium Value,Low-Med Value / Low Risk,4,DSL
6522-OIQSX,No,0.0238,Low Risk,54.95,3772.5,1.31,Two year,69,49+ months,Medium Value,Low-Med Value / Low Risk,5,DSL
7813-ZGGAW,No,0.4542,Medium Risk,96.6,2877.95,43.88,Month-to-month,31,25-48 months,Medium Value,Low-Med Value / Low Risk,6,Fiber optic
8748-HFWBO,No,0.0404,Low Risk,19.9,357.7,0.8,One year,19,13-24 months,Low Value,Low-Med Value / Low Risk,1,No
1052-QJIBV,No,0.0018,Low Risk,19.9,1397.3,0.03,Two year,71,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
1319-YLZJG,No,0.4753,Medium Risk,84.6,959.9,40.21,Month-to-month,12,0-12 months,Medium Value,Low-Med Value / Low Risk,5,Fiber optic
4106-HADHQ,Yes,0.0385,Low Risk,80.0,3182.95,3.08,One year,39,25-48 months,Medium Value,Low-Med Value / Low Risk,7,DSL
0723-FDLAY,No,0.0988,Low Risk,85.25,3704.15,8.42,One year,44,25-48 months,Medium Value,Low-Med Value / Low Risk,8,DSL
3050-RLLXC,No,0.0105,Low Risk,81.25,4620.4,0.86,Two year,56,49+ months,High Value,High Value / Low Risk,8,DSL
9298-WGMRW,No,0.0548,Low Risk,115.5,8312.75,6.33,Two year,72,49+ months,High Value,High Value / Low Risk,9,Fiber optic
2369-UAPKZ,Yes,0.6499,High Risk,104.1,541.9,67.65,Month-to-month,5,0-12 months,Medium Value,Low-Med Value / High Risk,7,Fiber optic
3088-LHEFH,No,0.5098,High Risk,79.0,929.3,40.27,Month-to-month,11,0-12 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
2778-OCLGR,Yes,0.2511,Medium Risk,39.1,971.3,9.82,Month-to-month,24,13-24 months,Medium Value,Low-Med Value / Low Risk,3,DSL
6583-KQJLK,No,0.7018,High Risk,94.65,1285.05,66.42,Month-to-month,15,13-24 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
8544-JNBOX,No,0.0034,Low Risk,20.8,1521.2,0.07,Two year,72,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
6681-ZSEXG,No,0.0186,Low Risk,59.5,3389.25,1.1,Two year,56,49+ months,Medium Value,Low-Med Value / Low Risk,5,DSL
6139-ZZRBQ,No,0.0052,Low Risk,20.05,1198.05,0.1,Two year,64,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
6116-RFVHN,No,0.6547,High Risk,100.45,3414.65,65.76,Month-to-month,34,25-48 months,Medium Value,Low-Med Value / High Risk,6,Fiber optic
0637-KVDLV,Yes,0.7508,Critical Risk,76.5,162.45,57.44,Month-to-month,2,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
8884-FEEWR,No,0.0226,Low Risk,20.6,754.0,0.47,One year,35,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
3125-RAHBV,No,0.0391,Low Risk,20.3,467.15,0.79,One year,22,13-24 months,Medium Value,Low-Med Value / Low Risk,1,No
6633-MPWBS,Yes,0.3908,Medium Risk,49.2,216.9,19.23,Month-to-month,5,0-12 months,Low Value,Low-Med Value / Low Risk,3,DSL
0373-AIVNJ,No,0.1544,Low Risk,39.55,373.0,6.11,One year,9,0-12 months,Low Value,Low-Med Value / Low Risk,4,DSL
8785-EPNCG,Yes,0.1575,Low Risk,23.15,245.2,3.65,Month-to-month,11,0-12 months,Low Value,Low-Med Value / Low Risk,2,No
1682-VCOIO,No,0.0412,Low Risk,20.45,481.1,0.84,One year,23,13-24 months,Medium Value,Low-Med Value / Low Risk,1,No
5729-KLZAR,Yes,0.5949,High Risk,80.85,302.75,48.1,Month-to-month,4,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
2072-ZVJJX,No,0.0039,Low Risk,25.25,1728.2,0.1,Two year,68,49+ months,Medium Value,Low-Med Value / Low Risk,2,No
8849-AYPTR,No,0.4951,Medium Risk,91.25,2964.05,45.18,Month-to-month,33,25-48 months,Medium Value,Low-Med Value / Low Risk,4,Fiber optic
9518-IMLHK,No,0.1094,Low Risk,72.45,2156.25,7.92,Month-to-month,31,25-48 months,Medium Value,Low-Med Value / Low Risk,7,DSL
1582-RAFML,Yes,0.2961,Medium Risk,60.1,60.1,17.79,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,5,DSL
3646-ITDGM,No,0.0044,Low Risk,19.7,1051.9,0.09,Two year,56,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
8740-CRYFY,Yes,0.7531,Critical Risk,78.95,78.95,59.46,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
3569-VLDHH,No,0.0222,Low Risk,75.1,5013.0,1.67,One year,66,49+ months,High Value,High Value / Low Risk,7,DSL
8224-KDLKN,No,0.0025,Low Risk,25.0,1738.9,0.06,Two year,72,49+ months,Medium Value,Low-Med Value / Low Risk,2,No
7594-LZNWR,No,0.2837,Medium Risk,69.15,2275.1,19.62,Month-to-month,34,25-48 months,Medium Value,Low-Med Value / Low Risk,2,Fiber optic
4001-TSBTV,No,0.2638,Medium Risk,91.55,5511.65,24.15,Month-to-month,58,49+ months,High Value,High Value / Low Risk,5,Fiber optic
2962-XPMCQ,Yes,0.5103,High Risk,45.15,98.5,23.04,Month-to-month,2,0-12 months,Low Value,Low-Med Value / High Risk,2,DSL
8727-XDPUD,No,0.0569,Low Risk,35.8,1316.9,2.04,Two year,37,25-48 months,Medium Value,Low-Med Value / Low Risk,2,DSL
1043-UXOVO,No,0.0528,Low Risk,113.15,7993.3,5.97,Two year,71,49+ months,High Value,High Value / Low Risk,9,Fiber optic
1064-FBXNK,No,0.0811,Low Risk,19.85,19.85,1.61,One year,1,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
3996-ZNWYK,No,0.0021,Low Risk,19.8,1388.45,0.04,Two year,71,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
2878-DHMIN,No,0.0266,Low Risk,19.9,666.0,0.53,One year,35,25-48 months,Medium Value,Low-Med Value / Low Risk,1,No
7762-ONLJY,No,0.0705,Low Risk,19.7,94.45,1.39,One year,6,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
1678-FYZOW,Yes,0.7356,High Risk,79.4,244.65,58.4,Month-to-month,3,0-12 months,Low Value,Low-Med Value / High Risk,3,Fiber optic
5795-BKOYE,No,0.0091,Low Risk,59.1,4134.7,0.54,One year,69,49+ months,High Value,High Value / Low Risk,5,DSL
8627-EHGIP,Yes,0.1445,Low Risk,53.95,2375.4,7.8,One year,44,25-48 months,Medium Value,Low-Med Value / Low Risk,5,DSL
7402-PWYJJ,No,0.2225,Low Risk,91.15,4862.5,20.28,One year,53,49+ months,High Value,High Value / Low Risk,5,Fiber optic
5480-TBGPH,Yes,0.5161,High Risk,99.3,2431.35,51.25,Month-to-month,24,13-24 months,Medium Value,Low-Med Value / High Risk,6,Fiber optic
0018-NYROU,No,0.6802,High Risk,68.95,351.5,46.9,Month-to-month,5,0-12 months,Low Value,Low-Med Value / High Risk,2,Fiber optic
7501-VTYLJ,No,0.2521,Medium Risk,51.55,106.2,13.0,Month-to-month,2,0-12 months,Low Value,Low-Med Value / Low Risk,3,DSL
7608-RGIRO,No,0.006,Low Risk,24.4,1413.0,0.15,Two year,62,49+ months,Medium Value,Low-Med Value / Low Risk,2,No
0480-BIXDE,No,0.6701,High Risk,96.8,1743.05,64.86,Month-to-month,19,13-24 months,Medium Value,Low-Med Value / High Risk,5,Fiber optic
5895-QSXOD,No,0.4798,Medium Risk,70.05,657.5,33.61,Month-to-month,9,0-12 months,Medium Value,Low-Med Value / Low Risk,2,Fiber optic
9814-AOUDH,No,0.0051,Low Risk,19.5,1050.5,0.1,Two year,53,49+ months,Medium Value,Low-Med Value / Low Risk,1,No
6175-IRFIT,No,0.5776,High Risk,78.75,426.35,45.48,Month-to-month,5,0-12 months,Medium Value,Low-Med Value / High Risk,3,Fiber optic
8760-ZRHKE,No,0.0273,Low Risk,69.2,4982.5,1.89,One year,71,49+ months,High Value,High Value / Low Risk,6,DSL
1622-HSHSF,No,0.2547,Medium Risk,19.55,19.55,4.98,Month-to-month,1,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
8854-CCVSQ,Yes,0.6043,High Risk,80.65,1451.9,48.73,Month-to-month,18,13-24 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
6749-UTDVX,No,0.143,Low Risk,103.65,7634.8,14.82,Two year,72,49+ months,High Value,High Value / Low Risk,7,Fiber optic
5542-DHSXL,No,0.2131,Low Risk,54.7,235.05,11.66,Month-to-month,4,0-12 months,Low Value,Low-Med Value / Low Risk,4,DSL
9102-OXKFY,No,0.0176,Low Risk,54.15,3116.15,0.95,Two year,59,49+ months,Medium Value,Low-Med Value / Low Risk,4,DSL
0511-JTEOY,Yes,0.5381,High Risk,71.1,71.1,38.26,Month-to-month,1,0-12 months,Low Value,Low-Med Value / High Risk,2,Fiber optic
5216-WASFJ,No,0.6433,High Risk,84.85,2633.4,54.58,Month-to-month,31,25-48 months,Medium Value,Low-Med Value / High Risk,4,Fiber optic
7808-DVWEP,No,0.1719,Low Risk,20.0,49.65,3.44,Month-to-month,3,0-12 months,Low Value,Low-Med Value / Low Risk,1,No
7067-KSAZT,Yes,0.2991,Medium Risk,106.25,6979.8,31.78,One year,65,49+ months,High Value,High Value / Low Risk,7,Fiber optic
2284-VFLKH,No,0.182,Low Risk,99.25,4920.8,18.06,One year,49,49+ months,High Value,High Value / Low Risk,6,Fiber optic
